# Categories:
# 1 = Music & Audio
# 2 = Makers & To-Makes
# 3 = Nature & Discoveries
# 4 = Scientific Expositions
# 5 = Engineering & Technology
# 6 = Mathematics & Puzzles
# 7 = Visual Media & Critiques
# 8 = Entertainers & Comedy
# 9 = Philosophies & Politics
# 10 = Outdoor Sports & Climbing
# 11 = Institutes & Organizations
# 12 = Uncategorized & Uncategorizable
Channel Url, Channel Title, Category Id
http://www.youtube.com/channel/UCdsd8BN9d-xgbOh7Wc3HCwQ, Levi Doron, 1
http://www.youtube.com/channel/UCdxTCCRnQgfi2vr2fZupYIQ, Carl Bugeja, 2
http://www.youtube.com/channel/UCe6ye3l9WA4SdNkqgs0YeMA, QI, 8
http://www.youtube.com/channel/UCeQEKFH31vvD-InkTGSvCrA, brusspup, 7
http://www.youtube.com/channel/UCeXksuVW8H1x9v4gh7DWoyQ, Physics for the Birds, 4
http://www.youtube.com/channel/UCeiYXex_fwgYDonaTcSIk6w, MinuteEarth, 4
http://www.youtube.com/channel/UCeyWqNFj-OcJGDVhlYMBO_g, Bob James, 1
http://www.youtube.com/channel/UCfGlb6MECzX-UISmWA2U-EA, plusmathsorg, 6
http://www.youtube.com/channel/UCfIbForcbE83cxm8MScOTlQ, Jerry Kowal 郭杰瑞, 8
http://www.youtube.com/channel/UCfmAjVU0aF41zi7oWB8_TUg, NewJazz, 1
http://www.youtube.com/channel/UCfsbn7NkF2n4KQp2XBluz_g, More Magnus, 10
http://www.youtube.com/channel/UCg3qsVzHeUt5_cPpcRtoaJQ, 圧倒的不審者の極み!, 8
http://www.youtube.com/channel/UCg7TpTHtPO6B-jK_QL2jUjA, All you can lead, 10
http://www.youtube.com/channel/UCgfe2ooZD3VJPB6aJAnuQng, bycloud, 5
http://www.youtube.com/channel/UCgp1nt1CzxL66fn7W1aIaqw, 范迪夏, 5
http://www.youtube.com/channel/UCgsusRV1WcPeOQsINDdM43g, 小学科学SSR, 4
http://www.youtube.com/channel/UCgtOMaHBiYvsRYZ77utf8FQ, Eric Karlsson, 10
http://www.youtube.com/channel/UCgyl5xVlLLUZVpgfMGw-ETA, Bonobo, 1
http://www.youtube.com/channel/UChK06HeqIYUM1QpKsR4ke3A, David Renshaw, 6
http://www.youtube.com/channel/UChzhFNSV-OuHQiYpwDMImsw, Rescue & Restore, 2
http://www.youtube.com/channel/UCi6RkdaEqgRVKi3AzidF4ow, Global Weirding with Katharine Hayhoe, 9
http://www.youtube.com/channel/UCiAuybSv94YrdXhrGECtAxQ, 绵羊料理, 8
http://www.youtube.com/channel/UCiaXSTaypbXOA7Lqyvknekw, Suzuki Musical Instruments, 1
http://www.youtube.com/channel/UCinly6oBtteEBXFwojyGetQ, 有点艺思哦, 7
http://www.youtube.com/channel/UCixibRupM6mH3kuZQeLvpgA, BM Sculptures, 2
http://www.youtube.com/channel/UCj1VqrHhDte54oLgPG4xpuQ, Stuff Made Here, 5
http://www.youtube.com/channel/UCjBXNfzN9gpgEMYRcOqNJVg, K形态生命科学, 9
http://www.youtube.com/channel/UCjFqcJQXGZ6T6sxyFB-5i6A, Every Frame a Painting, 7
http://www.youtube.com/channel/UCjGsdh719cwQG39k1tyYSiw, 机械小熊猫, 2
http://www.youtube.com/channel/UCjq6e7k_pkOkrBD2Qieqxnw, Wide Boyz, 10
http://www.youtube.com/channel/UCkNqSFUZ4XXuiJ8JWpFPs1w, Hombre_McSteez, 8
http://www.youtube.com/channel/UCkPTPJ_Xe17uG2FAT84z6uQ, 格致SELF, 9
http://www.youtube.com/channel/UCkUD_8b1JoTL2ipOVtxfNKw, Will Cogley, 2
http://www.youtube.com/channel/UCkVdkd-DBrvSbpC4gefsnkw, Bitwig, 1
http://www.youtube.com/channel/UCkdcbIid09Rv8PxcLXfDBIQ, Flip - the most powerful portable sampler, 1
http://www.youtube.com/channel/UCkyfHZ6bY2TjqbJhiH8Y2QQ, thebrainscoop, 3
http://www.youtube.com/channel/UClBNq7mCMf5xm8baE_VMl3A, Qiskit, 8
http://www.youtube.com/channel/UClLEMac0ZjZCsVOTiaBtJBg, 芳斯塔芙, 4
http://www.youtube.com/channel/UClMJeVIVyGp-3_kWtspkS0Q, EPFL, 11
http://www.youtube.com/channel/UClaEdLrmti779-tyovta8zw, 阿木爷爷 Grandpa Amu, 2
http://www.youtube.com/channel/UCldxC_-VlXTwMWk8bzFu2qQ, StopmoNick, 2
http://www.youtube.com/channel/UCli_RJkGWfZvw4IlDLHNCQg, thang010126, 6
http://www.youtube.com/channel/UClsFdM0HzTdF1JYoraQ0aUw, Brick Experiment Channel, 2
http://www.youtube.com/channel/UCltmf0pqjXyLtNsF2vek_wQ, 自得琴社 Zi De Guqin Studio, 1
http://www.youtube.com/channel/UClu8Q445-ZAG1dzzP1mHiAw, Engineering with Rosie, 9
http://www.youtube.com/channel/UClzkvZI21mkjGq9E3KWfJfA, Bitcraze, 5
http://www.youtube.com/channel/UCmCZ-oLEnCgmBs_TMql9afw, Zenta, 5
http://www.youtube.com/channel/UCmEmX_jw_pRp5UbAdzkZq-g, Posy, 1
https://www.youtube.com/@Aty0730, Aty, 3
http://www.youtube.com/channel/UCmVDTLCjcIrLaLJYOz904Kg, CARDBOARD ROBOTS, 2
http://www.youtube.com/channel/UCmaflrfppKNfq8uuZVZZxQg, Victoria and Albert Museum, 11
http://www.youtube.com/channel/UCmq2yMo-lTfC7BQLth_PqOw, Sevish, 1
http://www.youtube.com/channel/UCmtyQOKKmrMVaKuRXz02jbQ, Sebastian Lague, 2
http://www.youtube.com/channel/UCn4UedbiTeN96izf-CxEPbg, The Microscopic Odyssey, 3
http://www.youtube.com/channel/UCnEq_kG1lbRaQpbS4GVc82w, Wayne Logue, 8
http://www.youtube.com/channel/UCnbbOxqwPK2lfkEP3FzIf2Q, Hard Is Easy, 10
http://www.youtube.com/channel/UCnkp4xDOwqqJD7sSM3xdUiQ, Adam Neely, 1
http://www.youtube.com/channel/UCnmgSO_4g6QcRzy0yFeglyA, Grand Illusions, 8
http://www.youtube.com/channel/UCnqTGj8s80Wo1xN_zVusYJg, billbailey, 12
http://www.youtube.com/channel/UConVfxXodg78Tzh5nNu85Ew, Welch Labs, 6
http://www.youtube.com/channel/UCovy0sFH1AWpUXk0JJLhqDg, Giant Rock, 10
http://www.youtube.com/channel/UCoxcjq-8xIDTYp3uz647V5A, Numberphile, 6
http://www.youtube.com/channel/UCpLQXR116cLVUa1LRY8KS4w, OwlKitty, 8
http://www.youtube.com/channel/UCpU_PAsVFl2fO649QF6Zj0Q, Apartment Sessions, 1
http://www.youtube.com/channel/UCpnkp_D4FLPCiXOmDhoAeYA, UnusualVideos, 8
http://www.youtube.com/channel/UCq51vojGdbi7Bm9kLLhMFow, 中科院格致论道-Chinese Academy of Sciences【官方频道】, 4
http://www.youtube.com/channel/UCqJ_RSsIzee-p7TqnuFih3Q, KestrelTapes, 1
http://www.youtube.com/channel/UCqO9j1kihaQzlTpxJriVWMQ, Nils Berglund, 6
http://www.youtube.com/channel/UCqOXOERKRoH8bEoHZsCpi1g, BlueBearFlutes, 1
http://www.youtube.com/channel/UCqnbZVjoZHJLgsDHp3VxNtQ, 硬核料理男子tiger, 12
http://www.youtube.com/channel/UCqrrxZeeFSNCjGmD-33SKMw, u m a m i, 8
http://www.youtube.com/channel/UCqzB9Ks5H939XLuSuVLuPVw, Nicolas Bras, 1
http://www.youtube.com/channel/UCr6LvLhGBnB7z0Tj4-nY34A, Adam Neely 2, 1
http://www.youtube.com/channel/UCr7-oFkrAqai1LWiJwgzUNw, Wake Thief, 10
http://www.youtube.com/channel/UCr7C_U_O4ttoU3x_dNFQZ_w, 吸奇侠, 9
http://www.youtube.com/channel/UCrHXK2A9JtiexqwHuWGeSMg, CERN, 11
http://www.youtube.com/channel/UCrML0FFc2VWOMbG3AnbrnrA, The Point Studios, 4
http://www.youtube.com/channel/UCrcunOh8BIDdrBH-SVeO8_Q, Geometric Toy, 6
http://www.youtube.com/channel/UCrlZs71h3mTR45FgQNINfrg, Mathemaniac, 6
http://www.youtube.com/channel/UCryGec9PdUCLjpJW2mgCuLw, NASA Jet Propulsion Laboratory, 11
http://www.youtube.com/channel/UCs4aHmggTfFrpkPcWSaBN9g, PBS Infinite Series, 11
http://www.youtube.com/channel/UCs9imIZVa00roYUmdo9qhug, BPPB Seminar, 11
http://www.youtube.com/channel/UCs9wGXdQrN9-dcQucuzRzNw, Melodica Men, 1
http://www.youtube.com/channel/UCsISPX5_aJH7C-ABOCqT7LA, The Seabreacher, 5
http://www.youtube.com/channel/UCsMbp4V8oxzHCMdOUP-3oWw, Unitree Robotics, 5
http://www.youtube.com/channel/UCsc6EM80X68E7Quu_Bkb2Ig, Matthew Buckley, 7
http://www.youtube.com/channel/UCshObcm-nLhbu8MY50EZ5Ng, Benn Jordan, 12
http://www.youtube.com/channel/UCsmEoK_tX6dT54IHuUjJMug, Paul Chevallier, 2
http://www.youtube.com/channel/UCsqZk5V2d44TNLRFSI5aVfg, Hooper's Beta, 10
http://www.youtube.com/channel/UCt2ZH6WzVKzW2xcVFVepx0A, Picture to sound, 12
http://www.youtube.com/channel/UCtESv1e7ntJaLJYKIO1FoYw, Periodic Videos, 4
http://www.youtube.com/channel/UCtFuCBKQTItHCwfHRP9LIjQ, Dr Geoff Lindsey, 4
http://www.youtube.com/channel/UCtKfv-cquuKDFje61-B6oeQ, Levi Janssen, 2
http://www.youtube.com/channel/UCteTZ9jZce49VHt7mtSL47A, studioJOHO, 7
http://www.youtube.com/channel/UCto7D1L-MiRoOziCXK9uT5Q, Let's Game It Out, 8
http://www.youtube.com/channel/UCtqPP7oM-n0VIZL85ddyMHA, sean charmatz, 8
http://www.youtube.com/channel/UCtrtCvRBjJgqZaD17FDg64Q, Sarah Jeffery / Team Recorder, 1
http://www.youtube.com/channel/UCtwKon9qMt5YLVgQt1tvJKg, Objectivity, 8
http://www.youtube.com/channel/UCtyp2OZ_z-yNESH7QLx1yCA, Reinier Kuppens, 5
http://www.youtube.com/channel/UCu6mSoMNzHQiBIOCkHUa2Aw, Cody'sLab, 2
http://www.youtube.com/channel/UCuQYLUgUkv_IGLW2OFQVhSA, FIRST CLASS AMATEUR, 12
http://www.youtube.com/channel/UCuwRke43bi6P-Hs93RPG4Og, 当下频道DxChannel, 7
http://www.youtube.com/channel/UCv0XOMWOeAlaWkVAHExuZVQ, Garrett Animates, 8
http://www.youtube.com/channel/UCv0aU2eKry3kdSTnFa8QAWA, Science Magazine, 11
http://www.youtube.com/channel/UCvE0x32fC1MOMoDCYqtuAIw, 亿点点不一样, 4
http://www.youtube.com/channel/UCvMLMyKPomE6kTTL9Kv8Iww, Sound Field, 1
http://www.youtube.com/channel/UCvVIk8oQ2vnZsCi4vR9O4dg, 歪果仁研究协会 Ychina, 8
http://www.youtube.com/channel/UCvj6-b8cesueYQV45GBjIjg, Linsey Pollak, 1
http://www.youtube.com/channel/UCvlkMq7QfHFK5VJZa0aeMeQ, Rowan Atkinson Live, 8
http://www.youtube.com/channel/UCvtdw-YVb9TDHq834W2DI8Q, 星球研究所Institute for Planets, 3
http://www.youtube.com/channel/UCvurorFL4m8-rcDYRXIC66w, Defacto Sound, 8
http://www.youtube.com/channel/UCvvFazVkWRLfK1drGvr9fYw, Climbers Crag, 10
http://www.youtube.com/channel/UCwHUYtwH5E41O6MiYoC19ng, 和之梦 - 官方频道, 9
http://www.youtube.com/channel/UCwbsWIWfcOL2FiUZ2hKNJHQ, UC Berkeley, 11
http://www.youtube.com/channel/UCwg6_F2hDHYrqbNSGjmar4w, Animalogic, 4
http://www.youtube.com/channel/UCwlvSJdcMc7iGdR-aducSog, Geopolitical Economy Report, 9
http://www.youtube.com/channel/UCx2M2bGHtXBszG6tuR_NIbQ, The Pop-Up Channel, 2
http://www.youtube.com/channel/UCxk9idBsQt1glnzcZp4eFug, Andreas Kay (insects), 3
http://www.youtube.com/channel/UCxqkOxQYocXRtSqlotgXh7w, Fkj, 1
http://www.youtube.com/channel/UCxrd1I7wmE2chwpoqD4DSTA, EnterTheDojoShow, 8
http://www.youtube.com/channel/UCxseO_JzIiiJENauW2RmcJQ, barnabydixon, 8
http://www.youtube.com/channel/UCy0Pr5u-MwGXXzp_GDd4m_g, Julie Nolke, 8
http://www.youtube.com/channel/UCy0tKL1T7wFoYcxCe0xjN6Q, Technology Connections, 5
http://www.youtube.com/channel/UCyBiaKhsutPlGzFR-aVYYgQ, Tom Park, 3
http://www.youtube.com/channel/UCyDnS1yML2lWka5u3m0TT3A, AllClassical, 1
http://www.youtube.com/channel/UCyGi33538KzB1ILhEUUNnVw, filmschoolcomments, 7
http://www.youtube.com/channel/UCyGqObd717uKwGWf_KdNbXw, Anna Hazelnutt, 10
http://www.youtube.com/channel/UCyNtlmLB73-7gtlBz00XOQQ, Folding Ideas, 9
http://www.youtube.com/channel/UCyU97yKDHCf4Jqj6ME_qLKA, Anton Fomenko, 10
http://www.youtube.com/channel/UCyWDmyZRjrGHeKF-ofFsT5Q, Internet Comment Etiquette with Erik, 8
http://www.youtube.com/channel/UCyp1gCHZJU_fGWFf2rtMkCg, Numberphile2, 6
http://www.youtube.com/channel/UCzDZY6LlJxLqaPumRURPMwg, Oskar Roman Jezior, 1
